Sale_ID,Product_Name,Product_Category,Store_Name,Store_City,Store_Location,Store_Open_Date,Date,Stock_On_Hand,Total_Units,Revenue
390,Dinosaur Figures,Toys,Maven Toys Merida 1,Merida,Downtown,2008-08-22T00:00:00.0000000,2022-01-01T00:00:00.0000000,28,1,14.99
390,Dinosaur Figures,Toys,Maven Toys Merida 1,Merida,Downtown,2008-08-22T00:00:00.0000000,2022-01-01T00:00:00.0000000,29,2,29.98
390,Dinosaur Figures,Toys,Maven Toys Merida 1,Merida,Downtown,2008-08-22T00:00:00.0000000,2022-01-01T00:00:00.0000000,52,1,14.99
391,Splash Balls,Sports & Outdoors,Maven Toys Chilpancingo 1,Chilpancingo,Downtown,2013-06-11T00:00:00.0000000,2022-01-01T00:00:00.0000000,3,1,8.99
391,Splash Balls,Sports & Outdoors,Maven Toys Chilpancingo 1,Chilpancingo,Downtown,2013-06-11T00:00:00.0000000,2022-01-01T00:00:00.0000000,14,2,17.98
391,Splash Balls,Sports & Outdoors,Maven Toys Chilpancingo 1,Chilpancingo,Downtown,2013-06-11T00:00:00.0000000,2022-01-01T00:00:00.0000000,31,1,8.99
391,Splash Balls,Sports & Outdoors,Maven Toys Chilpancingo 1,Chilpancingo,Downtown,2013-06-11T00:00:00.0000000,2022-01-01T00:00:00.0000000,38,1,8.99
392,Glass Marbles,Games,Maven Toys Chihuahua 1,Chihuahua,Commercial,2010-06-12T00:00:00.0000000,2022-01-01T00:00:00.0000000,2,1,10.99
392,Glass Marbles,Games,Maven Toys Chihuahua 1,Chihuahua,Commercial,2010-06-12T00:00:00.0000000,2022-01-01T00:00:00.0000000,3,1,10.99
392,Glass Marbles,Games,Maven Toys Chihuahua 1,Chihuahua,Commercial,2010-06-12T00:00:00.0000000,2022-01-01T00:00:00.0000000,14,2,21.98
392,Glass Marbles,Games,Maven Toys Chihuahua 1,Chihuahua,Commercial,2010-06-12T00:00:00.0000000,2022-01-01T00:00:00.0000000,19,1,10.99
392,Glass Marbles,Games,Maven Toys Chihuahua 1,Chihuahua,Commercial,2010-06-12T00:00:00.0000000,2022-01-01T00:00:00.0000000,27,1,10.99
392,Glass Marbles,Games,Maven Toys Chihuahua 1,Chihuahua,Commercial,2010-06-12T00:00:00.0000000,2022-01-01T00:00:00.0000000,31,1,10.99
392,Glass Marbles,Games,Maven Toys Chihuahua 1,Chihuahua,Commercial,2010-06-12T00:00:00.0000000,2022-01-01T00:00:00.0000000,32,1,10.99
392,Glass Marbles,Games,Maven Toys Chihuahua 1,Chihuahua,Commercial,2010-06-12T00:00:00.0000000,2022-01-01T00:00:00.0000000,38,2,21.98
393,Nerf Gun,Sports & Outdoors,Maven Toys Guadalajara 2,Guadalajara,Commercial,1999-12-27T00:00:00.0000000,2022-01-01T00:00:00.0000000,3,2,39.98
393,Nerf Gun,Sports & Outdoors,Maven Toys Guadalajara 2,Guadalajara,Commercial,1999-12-27T00:00:00.0000000,2022-01-01T00:00:00.0000000,29,2,39.98
393,Nerf Gun,Sports & Outdoors,Maven Toys Guadalajara 2,Guadalajara,Commercial,1999-12-27T00:00:00.0000000,2022-01-01T00:00:00.0000000,33,2,39.98
393,Nerf Gun,Sports & Outdoors,Maven Toys Guadalajara 2,Guadalajara,Commercial,1999-12-27T00:00:00.0000000,2022-01-01T00:00:00.0000000,52,2,39.98
394,Chutes & Ladders,Games,Maven Toys Aguascalientes 1,Aguascalientes,Downtown,2010-07-31T00:00:00.0000000,2022-01-01T00:00:00.0000000,3,2,25.98
394,Chutes & Ladders,Games,Maven Toys Aguascalientes 1,Aguascalientes,Downtown,2010-07-31T00:00:00.0000000,2022-01-01T00:00:00.0000000,19,3,38.97
394,Chutes & Ladders,Games,Maven Toys Aguascalientes 1,Aguascalientes,Downtown,2010-07-31T00:00:00.0000000,2022-01-01T00:00:00.0000000,25,1,12.99
394,Chutes & Ladders,Games,Maven Toys Aguascalientes 1,Aguascalientes,Downtown,2010-07-31T00:00:00.0000000,2022-01-01T00:00:00.0000000,27,1,12.99
395,Deck Of Cards,Games,Maven Toys Villahermosa 1,Villahermosa,Downtown,2013-06-07T00:00:00.0000000,2022-01-01T00:00:00.0000000,3,3,20.97
395,Deck Of Cards,Games,Maven Toys Villahermosa 1,Villahermosa,Downtown,2013-06-07T00:00:00.0000000,2022-01-01T00:00:00.0000000,14,1,6.99
395,Deck Of Cards,Games,Maven Toys Villahermosa 1,Villahermosa,Downtown,2013-06-07T00:00:00.0000000,2022-01-01T00:00:00.0000000,19,2,13.98
395,Deck Of Cards,Games,Maven Toys Villahermosa 1,Villahermosa,Downtown,2013-06-07T00:00:00.0000000,2022-01-01T00:00:00.0000000,22,1,6.99
395,Deck Of Cards,Games,Maven Toys Villahermosa 1,Villahermosa,Downtown,2013-06-07T00:00:00.0000000,2022-01-01T00:00:00.0000000,25,1,6.99
395,Deck Of Cards,Games,Maven Toys Villahermosa 1,Villahermosa,Downtown,2013-06-07T00:00:00.0000000,2022-01-01T00:00:00.0000000,28,1,6.99
395,Deck Of Cards,Games,Maven Toys Villahermosa 1,Villahermosa,Downtown,2013-06-07T00:00:00.0000000,2022-01-01T00:00:00.0000000,131,1,6.99
396,Classic Dominoes,Games,Maven Toys Culiacan 1,Culiacan,Downtown,2016-05-10T00:00:00.0000000,2022-01-01T00:00:00.0000000,2,1,9.99
396,Classic Dominoes,Games,Maven Toys Culiacan 1,Culiacan,Downtown,2016-05-10T00:00:00.0000000,2022-01-01T00:00:00.0000000,3,1,9.99
396,Classic Dominoes,Games,Maven Toys Culiacan 1,Culiacan,Downtown,2016-05-10T00:00:00.0000000,2022-01-01T00:00:00.0000000,14,2,19.98
396,Classic Dominoes,Games,Maven Toys Culiacan 1,Culiacan,Downtown,2016-05-10T00:00:00.0000000,2022-01-01T00:00:00.0000000,19,3,29.97
396,Classic Dominoes,Games,Maven Toys Culiacan 1,Culiacan,Downtown,2016-05-10T00:00:00.0000000,2022-01-01T00:00:00.0000000,25,1,9.99
396,Classic Dominoes,Games,Maven Toys Culiacan 1,Culiacan,Downtown,2016-05-10T00:00:00.0000000,2022-01-01T00:00:00.0000000,32,1,9.99
397,Toy Robot,Electronics,Maven Toys Xalapa 2,Xalapa,Downtown,2014-04-21T00:00:00.0000000,2022-01-01T00:00:00.0000000,2,2,51.98
397,Toy Robot,Electronics,Maven Toys Xalapa 2,Xalapa,Downtown,2014-04-21T00:00:00.0000000,2022-01-01T00:00:00.0000000,3,2,51.98
397,Toy Robot,Electronics,Maven Toys Xalapa 2,Xalapa,Downtown,2014-04-21T00:00:00.0000000,2022-01-01T00:00:00.0000000,14,2,51.98
397,Toy Robot,Electronics,Maven Toys Xalapa 2,Xalapa,Downtown,2014-04-21T00:00:00.0000000,2022-01-01T00:00:00.0000000,19,2,51.98
397,Toy Robot,Electronics,Maven Toys Xalapa 2,Xalapa,Downtown,2014-04-21T00:00:00.0000000,2022-01-01T00:00:00.0000000,22,2,51.98
398,Deck Of Cards,Games,Maven Toys Santiago 1,Santiago,Downtown,2009-11-23T00:00:00.0000000,2022-01-01T00:00:00.0000000,3,1,6.99
398,Deck Of Cards,Games,Maven Toys Santiago 1,Santiago,Downtown,2009-11-23T00:00:00.0000000,2022-01-01T00:00:00.0000000,14,1,6.99
398,Deck Of Cards,Games,Maven Toys Santiago 1,Santiago,Downtown,2009-11-23T00:00:00.0000000,2022-01-01T00:00:00.0000000,19,2,13.98
399,Dino Egg,Toys,Maven Toys Toluca 1,Toluca,Downtown,2007-12-09T00:00:00.0000000,2022-01-01T00:00:00.0000000,3,1,10.99
399,Dino Egg,Toys,Maven Toys Toluca 1,Toluca,Downtown,2007-12-09T00:00:00.0000000,2022-01-01T00:00:00.0000000,22,2,21.98
399,Dino Egg,Toys,Maven Toys Toluca 1,Toluca,Downtown,2007-12-09T00:00:00.0000000,2022-01-01T00:00:00.0000000,25,1,10.99
399,Dino Egg,Toys,Maven Toys Toluca 1,Toluca,Downtown,2007-12-09T00:00:00.0000000,2022-01-01T00:00:00.0000000,27,5,54.95
400,Classic Dominoes,Games,Maven Toys Culiacan 1,Culiacan,Downtown,2016-05-10T00:00:00.0000000,2022-01-01T00:00:00.0000000,2,1,9.99
400,Classic Dominoes,Games,Maven Toys Culiacan 1,Culiacan,Downtown,2016-05-10T00:00:00.0000000,2022-01-01T00:00:00.0000000,3,1,9.99
400,Classic Dominoes,Games,Maven Toys Culiacan 1,Culiacan,Downtown,2016-05-10T00:00:00.0000000,2022-01-01T00:00:00.0000000,14,2,19.98
400,Classic Dominoes,Games,Maven Toys Culiacan 1,Culiacan,Downtown,2016-05-10T00:00:00.0000000,2022-01-01T00:00:00.0000000,19,3,29.97
400,Classic Dominoes,Games,Maven Toys Culiacan 1,Culiacan,Downtown,2016-05-10T00:00:00.0000000,2022-01-01T00:00:00.0000000,25,1,9.99
400,Classic Dominoes,Games,Maven Toys Culiacan 1,Culiacan,Downtown,2016-05-10T00:00:00.0000000,2022-01-01T00:00:00.0000000,32,1,9.99
401,Animal Figures,Toys,Maven Toys Puebla 3,Puebla,Residential,2014-12-27T00:00:00.0000000,2022-01-01T00:00:00.0000000,2,1,12.99
401,Animal Figures,Toys,Maven Toys Puebla 3,Puebla,Residential,2014-12-27T00:00:00.0000000,2022-01-01T00:00:00.0000000,3,1,12.99
401,Animal Figures,Toys,Maven Toys Puebla 3,Puebla,Residential,2014-12-27T00:00:00.0000000,2022-01-01T00:00:00.0000000,14,1,12.99
401,Animal Figures,Toys,Maven Toys Puebla 3,Puebla,Residential,2014-12-27T00:00:00.0000000,2022-01-01T00:00:00.0000000,19,1,12.99
401,Animal Figures,Toys,Maven Toys Puebla 3,Puebla,Residential,2014-12-27T00:00:00.0000000,2022-01-01T00:00:00.0000000,22,1,12.99
401,Animal Figures,Toys,Maven Toys Puebla 3,Puebla,Residential,2014-12-27T00:00:00.0000000,2022-01-01T00:00:00.0000000,29,1,12.99
401,Animal Figures,Toys,Maven Toys Puebla 3,Puebla,Residential,2014-12-27T00:00:00.0000000,2022-01-01T00:00:00.0000000,33,1,12.99
402,Dart Gun,Sports & Outdoors,Maven Toys Chetumal 1,Chetumal,Downtown,2006-05-05T00:00:00.0000000,2022-01-01T00:00:00.0000000,14,2,31.98
402,Dart Gun,Sports & Outdoors,Maven Toys Chetumal 1,Chetumal,Downtown,2006-05-05T00:00:00.0000000,2022-01-01T00:00:00.0000000,19,1,15.99
402,Dart Gun,Sports & Outdoors,Maven Toys Chetumal 1,Chetumal,Downtown,2006-05-05T00:00:00.0000000,2022-01-01T00:00:00.0000000,52,1,15.99
403,PlayDoh Toolkit,Art & Crafts,Maven Toys Hermosillo 3,Hermosillo,Commercial,2014-06-27T00:00:00.0000000,2022-01-01T00:00:00.0000000,3,1,4.99
403,PlayDoh Toolkit,Art & Crafts,Maven Toys Hermosillo 3,Hermosillo,Commercial,2014-06-27T00:00:00.0000000,2022-01-01T00:00:00.0000000,29,1,4.99
403,PlayDoh Toolkit,Art & Crafts,Maven Toys Hermosillo 3,Hermosillo,Commercial,2014-06-27T00:00:00.0000000,2022-01-01T00:00:00.0000000,31,1,4.99
403,PlayDoh Toolkit,Art & Crafts,Maven Toys Hermosillo 3,Hermosillo,Commercial,2014-06-27T00:00:00.0000000,2022-01-01T00:00:00.0000000,32,1,4.99
403,PlayDoh Toolkit,Art & Crafts,Maven Toys Hermosillo 3,Hermosillo,Commercial,2014-06-27T00:00:00.0000000,2022-01-01T00:00:00.0000000,39,1,4.99
403,PlayDoh Toolkit,Art & Crafts,Maven Toys Hermosillo 3,Hermosillo,Commercial,2014-06-27T00:00:00.0000000,2022-01-01T00:00:00.0000000,69,2,9.98
404,Deck Of Cards,Games,Maven Toys Ciudad de Mexico 2,Cuidad de Mexico,Airport,2012-05-04T00:00:00.0000000,2022-01-01T00:00:00.0000000,2,1,6.99
404,Deck Of Cards,Games,Maven Toys Ciudad de Mexico 2,Cuidad de Mexico,Airport,2012-05-04T00:00:00.0000000,2022-01-01T00:00:00.0000000,19,2,13.98
404,Deck Of Cards,Games,Maven Toys Ciudad de Mexico 2,Cuidad de Mexico,Airport,2012-05-04T00:00:00.0000000,2022-01-01T00:00:00.0000000,27,1,6.99
404,Deck Of Cards,Games,Maven Toys Ciudad de Mexico 2,Cuidad de Mexico,Airport,2012-05-04T00:00:00.0000000,2022-01-01T00:00:00.0000000,28,1,6.99
404,Deck Of Cards,Games,Maven Toys Ciudad de Mexico 2,Cuidad de Mexico,Airport,2012-05-04T00:00:00.0000000,2022-01-01T00:00:00.0000000,29,1,6.99
404,Deck Of Cards,Games,Maven Toys Ciudad de Mexico 2,Cuidad de Mexico,Airport,2012-05-04T00:00:00.0000000,2022-01-01T00:00:00.0000000,39,1,6.99
405,Deck Of Cards,Games,Maven Toys Hermosillo 2,Hermosillo,Downtown,2014-06-01T00:00:00.0000000,2022-01-01T00:00:00.0000000,2,1,6.99
405,Deck Of Cards,Games,Maven Toys Hermosillo 2,Hermosillo,Downtown,2014-06-01T00:00:00.0000000,2022-01-01T00:00:00.0000000,3,1,6.99
405,Deck Of Cards,Games,Maven Toys Hermosillo 2,Hermosillo,Downtown,2014-06-01T00:00:00.0000000,2022-01-01T00:00:00.0000000,14,1,6.99
405,Deck Of Cards,Games,Maven Toys Hermosillo 2,Hermosillo,Downtown,2014-06-01T00:00:00.0000000,2022-01-01T00:00:00.0000000,19,4,27.96
405,Deck Of Cards,Games,Maven Toys Hermosillo 2,Hermosillo,Downtown,2014-06-01T00:00:00.0000000,2022-01-01T00:00:00.0000000,25,1,6.99
405,Deck Of Cards,Games,Maven Toys Hermosillo 2,Hermosillo,Downtown,2014-06-01T00:00:00.0000000,2022-01-01T00:00:00.0000000,29,2,13.98
405,Deck Of Cards,Games,Maven Toys Hermosillo 2,Hermosillo,Downtown,2014-06-01T00:00:00.0000000,2022-01-01T00:00:00.0000000,32,1,6.99
405,Deck Of Cards,Games,Maven Toys Hermosillo 2,Hermosillo,Downtown,2014-06-01T00:00:00.0000000,2022-01-01T00:00:00.0000000,63,1,6.99
405,Deck Of Cards,Games,Maven Toys Hermosillo 2,Hermosillo,Downtown,2014-06-01T00:00:00.0000000,2022-01-01T00:00:00.0000000,100,1,6.99
406,Colorbuds,Electronics,Maven Toys Hermosillo 2,Hermosillo,Downtown,2014-06-01T00:00:00.0000000,2022-01-01T00:00:00.0000000,2,1,14.99
406,Colorbuds,Electronics,Maven Toys Hermosillo 2,Hermosillo,Downtown,2014-06-01T00:00:00.0000000,2022-01-01T00:00:00.0000000,3,1,14.99
406,Colorbuds,Electronics,Maven Toys Hermosillo 2,Hermosillo,Downtown,2014-06-01T00:00:00.0000000,2022-01-01T00:00:00.0000000,14,1,14.99
406,Colorbuds,Electronics,Maven Toys Hermosillo 2,Hermosillo,Downtown,2014-06-01T00:00:00.0000000,2022-01-01T00:00:00.0000000,19,4,59.96
406,Colorbuds,Electronics,Maven Toys Hermosillo 2,Hermosillo,Downtown,2014-06-01T00:00:00.0000000,2022-01-01T00:00:00.0000000,25,1,14.99
406,Colorbuds,Electronics,Maven Toys Hermosillo 2,Hermosillo,Downtown,2014-06-01T00:00:00.0000000,2022-01-01T00:00:00.0000000,29,2,29.98
406,Colorbuds,Electronics,Maven Toys Hermosillo 2,Hermosillo,Downtown,2014-06-01T00:00:00.0000000,2022-01-01T00:00:00.0000000,32,1,14.99
406,Colorbuds,Electronics,Maven Toys Hermosillo 2,Hermosillo,Downtown,2014-06-01T00:00:00.0000000,2022-01-01T00:00:00.0000000,63,1,14.99
406,Colorbuds,Electronics,Maven Toys Hermosillo 2,Hermosillo,Downtown,2014-06-01T00:00:00.0000000,2022-01-01T00:00:00.0000000,100,1,14.99
407,Action Figure,Toys,Maven Toys Ciudad de Mexico 1,Cuidad de Mexico,Downtown,2004-10-15T00:00:00.0000000,2022-01-01T00:00:00.0000000,3,2,31.98
407,Action Figure,Toys,Maven Toys Ciudad de Mexico 1,Cuidad de Mexico,Downtown,2004-10-15T00:00:00.0000000,2022-01-01T00:00:00.0000000,19,1,15.99
407,Action Figure,Toys,Maven Toys Ciudad de Mexico 1,Cuidad de Mexico,Downtown,2004-10-15T00:00:00.0000000,2022-01-01T00:00:00.0000000,22,1,15.99
407,Action Figure,Toys,Maven Toys Ciudad de Mexico 1,Cuidad de Mexico,Downtown,2004-10-15T00:00:00.0000000,2022-01-01T00:00:00.0000000,29,2,31.98
407,Action Figure,Toys,Maven Toys Ciudad de Mexico 1,Cuidad de Mexico,Downtown,2004-10-15T00:00:00.0000000,2022-01-01T00:00:00.0000000,31,1,15.99
407,Action Figure,Toys,Maven Toys Ciudad de Mexico 1,Cuidad de Mexico,Downtown,2004-10-15T00:00:00.0000000,2022-01-01T00:00:00.0000000,69,1,15.99
408,Deck Of Cards,Games,Maven Toys Guadalajara 2,Guadalajara,Commercial,1999-12-27T00:00:00.0000000,2022-01-01T00:00:00.0000000,3,1,6.99
408,Deck Of Cards,Games,Maven Toys Guadalajara 2,Guadalajara,Commercial,1999-12-27T00:00:00.0000000,2022-01-01T00:00:00.0000000,29,1,6.99
408,Deck Of Cards,Games,Maven Toys Guadalajara 2,Guadalajara,Commercial,1999-12-27T00:00:00.0000000,2022-01-01T00:00:00.0000000,33,1,6.99
408,Deck Of Cards,Games,Maven Toys Guadalajara 2,Guadalajara,Commercial,1999-12-27T00:00:00.0000000,2022-01-01T00:00:00.0000000,52,1,6.99
409,Deck Of Cards,Games,Maven Toys La Paz 1,La Paz,Downtown,2001-05-31T00:00:00.0000000,2022-01-01T00:00:00.0000000,3,1,6.99
409,Deck Of Cards,Games,Maven Toys La Paz 1,La Paz,Downtown,2001-05-31T00:00:00.0000000,2022-01-01T00:00:00.0000000,14,2,13.98
409,Deck Of Cards,Games,Maven Toys La Paz 1,La Paz,Downtown,2001-05-31T00:00:00.0000000,2022-01-01T00:00:00.0000000,27,1,6.99
409,Deck Of Cards,Games,Maven Toys La Paz 1,La Paz,Downtown,2001-05-31T00:00:00.0000000,2022-01-01T00:00:00.0000000,31,2,13.98
409,Deck Of Cards,Games,Maven Toys La Paz 1,La Paz,Downtown,2001-05-31T00:00:00.0000000,2022-01-01T00:00:00.0000000,39,2,13.98
410,Animal Figures,Toys,Maven Toys Puebla 1,Puebla,Commercial,2008-12-16T00:00:00.0000000,2022-01-01T00:00:00.0000000,2,1,12.99
410,Animal Figures,Toys,Maven Toys Puebla 1,Puebla,Commercial,2008-12-16T00:00:00.0000000,2022-01-01T00:00:00.0000000,3,2,25.98
410,Animal Figures,Toys,Maven Toys Puebla 1,Puebla,Commercial,2008-12-16T00:00:00.0000000,2022-01-01T00:00:00.0000000,14,2,25.98
410,Animal Figures,Toys,Maven Toys Puebla 1,Puebla,Commercial,2008-12-16T00:00:00.0000000,2022-01-01T00:00:00.0000000,19,1,12.99
410,Animal Figures,Toys,Maven Toys Puebla 1,Puebla,Commercial,2008-12-16T00:00:00.0000000,2022-01-01T00:00:00.0000000,27,1,12.99
410,Animal Figures,Toys,Maven Toys Puebla 1,Puebla,Commercial,2008-12-16T00:00:00.0000000,2022-01-01T00:00:00.0000000,29,1,12.99
411,Teddy Bear,Toys,Maven Toys Monterrey 3,Monterrey,Airport,2013-03-17T00:00:00.0000000,2022-01-01T00:00:00.0000000,2,1,12.99
411,Teddy Bear,Toys,Maven Toys Monterrey 3,Monterrey,Airport,2013-03-17T00:00:00.0000000,2022-01-01T00:00:00.0000000,3,1,12.99
411,Teddy Bear,Toys,Maven Toys Monterrey 3,Monterrey,Airport,2013-03-17T00:00:00.0000000,2022-01-01T00:00:00.0000000,14,1,12.99
411,Teddy Bear,Toys,Maven Toys Monterrey 3,Monterrey,Airport,2013-03-17T00:00:00.0000000,2022-01-01T00:00:00.0000000,22,1,12.99
411,Teddy Bear,Toys,Maven Toys Monterrey 3,Monterrey,Airport,2013-03-17T00:00:00.0000000,2022-01-01T00:00:00.0000000,27,1,12.99
411,Teddy Bear,Toys,Maven Toys Monterrey 3,Monterrey,Airport,2013-03-17T00:00:00.0000000,2022-01-01T00:00:00.0000000,39,1,12.99
412,Deck Of Cards,Games,Maven Toys Culiacan 1,Culiacan,Downtown,2016-05-10T00:00:00.0000000,2022-01-01T00:00:00.0000000,2,1,6.99
412,Deck Of Cards,Games,Maven Toys Culiacan 1,Culiacan,Downtown,2016-05-10T00:00:00.0000000,2022-01-01T00:00:00.0000000,3,1,6.99
412,Deck Of Cards,Games,Maven Toys Culiacan 1,Culiacan,Downtown,2016-05-10T00:00:00.0000000,2022-01-01T00:00:00.0000000,14,2,13.98
412,Deck Of Cards,Games,Maven Toys Culiacan 1,Culiacan,Downtown,2016-05-10T00:00:00.0000000,2022-01-01T00:00:00.0000000,19,3,20.97
412,Deck Of Cards,Games,Maven Toys Culiacan 1,Culiacan,Downtown,2016-05-10T00:00:00.0000000,2022-01-01T00:00:00.0000000,25,1,6.99
412,Deck Of Cards,Games,Maven Toys Culiacan 1,Culiacan,Downtown,2016-05-10T00:00:00.0000000,2022-01-01T00:00:00.0000000,32,1,6.99
413,Deck Of Cards,Games,Maven Toys Campeche 1,Campeche,Downtown,2005-01-14T00:00:00.0000000,2022-01-01T00:00:00.0000000,2,1,6.99
413,Deck Of Cards,Games,Maven Toys Campeche 1,Campeche,Downtown,2005-01-14T00:00:00.0000000,2022-01-01T00:00:00.0000000,3,1,6.99
413,Deck Of Cards,Games,Maven Toys Campeche 1,Campeche,Downtown,2005-01-14T00:00:00.0000000,2022-01-01T00:00:00.0000000,19,1,6.99
413,Deck Of Cards,Games,Maven Toys Campeche 1,Campeche,Downtown,2005-01-14T00:00:00.0000000,2022-01-01T00:00:00.0000000,73,1,6.99
414,Animal Figures,Toys,Maven Toys Guadalajara 3,Guadalajara,Airport,2011-10-20T00:00:00.0000000,2022-01-01T00:00:00.0000000,3,2,25.98
414,Animal Figures,Toys,Maven Toys Guadalajara 3,Guadalajara,Airport,2011-10-20T00:00:00.0000000,2022-01-01T00:00:00.0000000,19,2,25.98
414,Animal Figures,Toys,Maven Toys Guadalajara 3,Guadalajara,Airport,2011-10-20T00:00:00.0000000,2022-01-01T00:00:00.0000000,29,1,12.99
415,Colorbuds,Electronics,Maven Toys Mexicali 2,Mexicali,Downtown,2006-08-30T00:00:00.0000000,2022-01-01T00:00:00.0000000,2,2,29.98
415,Colorbuds,Electronics,Maven Toys Mexicali 2,Mexicali,Downtown,2006-08-30T00:00:00.0000000,2022-01-01T00:00:00.0000000,3,4,59.96
415,Colorbuds,Electronics,Maven Toys Mexicali 2,Mexicali,Downtown,2006-08-30T00:00:00.0000000,2022-01-01T00:00:00.0000000,14,2,29.98
415,Colorbuds,Electronics,Maven Toys Mexicali 2,Mexicali,Downtown,2006-08-30T00:00:00.0000000,2022-01-01T00:00:00.0000000,27,1,14.99
415,Colorbuds,Electronics,Maven Toys Mexicali 2,Mexicali,Downtown,2006-08-30T00:00:00.0000000,2022-01-01T00:00:00.0000000,47,1,14.99
416,Deck Of Cards,Games,Maven Toys Chihuahua 2,Chihuahua,Downtown,2014-03-18T00:00:00.0000000,2022-01-01T00:00:00.0000000,2,2,13.98
416,Deck Of Cards,Games,Maven Toys Chihuahua 2,Chihuahua,Downtown,2014-03-18T00:00:00.0000000,2022-01-01T00:00:00.0000000,25,1,6.99
416,Deck Of Cards,Games,Maven Toys Chihuahua 2,Chihuahua,Downtown,2014-03-18T00:00:00.0000000,2022-01-01T00:00:00.0000000,27,1,6.99
416,Deck Of Cards,Games,Maven Toys Chihuahua 2,Chihuahua,Downtown,2014-03-18T00:00:00.0000000,2022-01-01T00:00:00.0000000,63,1,6.99
417,Monopoly,Games,Maven Toys Chihuahua 2,Chihuahua,Downtown,2014-03-18T00:00:00.0000000,2022-01-01T00:00:00.0000000,2,4,79.96
417,Monopoly,Games,Maven Toys Chihuahua 2,Chihuahua,Downtown,2014-03-18T00:00:00.0000000,2022-01-01T00:00:00.0000000,25,2,39.98
417,Monopoly,Games,Maven Toys Chihuahua 2,Chihuahua,Downtown,2014-03-18T00:00:00.0000000,2022-01-01T00:00:00.0000000,27,2,39.98
417,Monopoly,Games,Maven Toys Chihuahua 2,Chihuahua,Downtown,2014-03-18T00:00:00.0000000,2022-01-01T00:00:00.0000000,63,2,39.98
418,Deck Of Cards,Games,Maven Toys Mexicali 1,Mexicali,Commercial,2003-12-13T00:00:00.0000000,2022-01-01T00:00:00.0000000,2,3,20.97
418,Deck Of Cards,Games,Maven Toys Mexicali 1,Mexicali,Commercial,2003-12-13T00:00:00.0000000,2022-01-01T00:00:00.0000000,3,2,13.98
418,Deck Of Cards,Games,Maven Toys Mexicali 1,Mexicali,Commercial,2003-12-13T00:00:00.0000000,2022-01-01T00:00:00.0000000,14,1,6.99
418,Deck Of Cards,Games,Maven Toys Mexicali 1,Mexicali,Commercial,2003-12-13T00:00:00.0000000,2022-01-01T00:00:00.0000000,22,1,6.99
418,Deck Of Cards,Games,Maven Toys Mexicali 1,Mexicali,Commercial,2003-12-13T00:00:00.0000000,2022-01-01T00:00:00.0000000,32,1,6.99
418,Deck Of Cards,Games,Maven Toys Mexicali 1,Mexicali,Commercial,2003-12-13T00:00:00.0000000,2022-01-01T00:00:00.0000000,39,1,6.99
418,Deck Of Cards,Games,Maven Toys Mexicali 1,Mexicali,Commercial,2003-12-13T00:00:00.0000000,2022-01-01T00:00:00.0000000,47,1,6.99
418,Deck Of Cards,Games,Maven Toys Mexicali 1,Mexicali,Commercial,2003-12-13T00:00:00.0000000,2022-01-01T00:00:00.0000000,52,1,6.99
419,Deck Of Cards,Games,Maven Toys Campeche 1,Campeche,Downtown,2005-01-14T00:00:00.0000000,2022-01-01T00:00:00.0000000,2,1,6.99
419,Deck Of Cards,Games,Maven Toys Campeche 1,Campeche,Downtown,2005-01-14T00:00:00.0000000,2022-01-01T00:00:00.0000000,3,1,6.99
419,Deck Of Cards,Games,Maven Toys Campeche 1,Campeche,Downtown,2005-01-14T00:00:00.0000000,2022-01-01T00:00:00.0000000,19,1,6.99
419,Deck Of Cards,Games,Maven Toys Campeche 1,Campeche,Downtown,2005-01-14T00:00:00.0000000,2022-01-01T00:00:00.0000000,73,1,6.99
420,Splash Balls,Sports & Outdoors,Maven Toys Guadalajara 1,Guadalajara,Residential,1992-09-18T00:00:00.0000000,2022-01-01T00:00:00.0000000,2,3,26.97
420,Splash Balls,Sports & Outdoors,Maven Toys Guadalajara 1,Guadalajara,Residential,1992-09-18T00:00:00.0000000,2022-01-01T00:00:00.0000000,3,2,17.98
420,Splash Balls,Sports & Outdoors,Maven Toys Guadalajara 1,Guadalajara,Residential,1992-09-18T00:00:00.0000000,2022-01-01T00:00:00.0000000,19,1,8.99
420,Splash Balls,Sports & Outdoors,Maven Toys Guadalajara 1,Guadalajara,Residential,1992-09-18T00:00:00.0000000,2022-01-01T00:00:00.0000000,22,1,8.99
420,Splash Balls,Sports & Outdoors,Maven Toys Guadalajara 1,Guadalajara,Residential,1992-09-18T00:00:00.0000000,2022-01-01T00:00:00.0000000,25,1,8.99
420,Splash Balls,Sports & Outdoors,Maven Toys Guadalajara 1,Guadalajara,Residential,1992-09-18T00:00:00.0000000,2022-01-01T00:00:00.0000000,27,1,8.99
420,Splash Balls,Sports & Outdoors,Maven Toys Guadalajara 1,Guadalajara,Residential,1992-09-18T00:00:00.0000000,2022-01-01T00:00:00.0000000,32,1,8.99
420,Splash Balls,Sports & Outdoors,Maven Toys Guadalajara 1,Guadalajara,Residential,1992-09-18T00:00:00.0000000,2022-01-01T00:00:00.0000000,33,1,8.99
420,Splash Balls,Sports & Outdoors,Maven Toys Guadalajara 1,Guadalajara,Residential,1992-09-18T00:00:00.0000000,2022-01-01T00:00:00.0000000,63,1,8.99
